# Dados DNS Gerados
# Total de domínios: 10000
# Formato: domínio -> ip1,ip2,ip3...

portwilliamhaven-online.com -> 103.238.172.58,82.145.96.127
carlos.boyd.edu -> 36.238.36.23,196.204.186.15,144.88.196.0
web-parent.gov -> 153.166.239.252,49.88.94.127
mullins362.com -> 59.106.153.145
gloria717.com -> 152.193.171.16
datasociety.com -> 215.185.228.78
about-association.net -> 222.59.150.188,110.81.205.152,160.207.165.221
brownbeardandbutler.com -> 40.121.97.98,90.203.228.181
future-dev.com -> 52.100.219.176,189.0.213.248
fall-association.com -> 57.130.157.230,54.241.60.156,219.68.29.247
esparzaandsons.edu -> 123.114.151.177,124.7.3.81
area-association.com -> 60.145.254.184,58.142.33.40
foleycarterandbrown.com -> 88.124.193.158
association-head.com -> 120.218.34.163,108.27.100.173,216.82.4.233
authorityassociation.info -> 191.29.40.170
adamborough-area.org -> 103.160.74.241,221.160.40.155
andre475.org -> 175.194.118.47,210.8.97.83,23.216.69.168
issue-ai.com -> 98.98.234.155,164.72.212.231,107.101.2.174
daybrownandwilliams.com -> 131.26.207.80,5.201.101.223
birdllc.com -> 182.205.139.255,120.24.208.68
brandy.hamilton.net -> 94.112.186.117,159.42.168.148
nelson706.org -> 197.19.44.243,87.52.124.164
lynchhaven.biz -> 84.86.101.77,222.217.103.172
gomezgroup.com -> 191.191.162.163,32.232.2.100,159.227.148.102
pushinstitute.edu -> 142.65.229.142,129.52.166.126,209.113.237.234
donald27.com -> 80.15.248.2,124.45.91.176
northmichael.com -> 49.241.135.15
cherylpitts.org -> 25.253.94.157,107.163.65.204
foundation-big.info -> 1.225.74.26,158.39.145.51,59.244.78.215
lynch701.org -> 202.58.52.27,132.68.181.155
rojashaven.gov -> 182.114.106.18
about-tech.info -> 171.71.174.20,166.87.200.218
robertsonpaceandrodr.biz -> 47.169.11.0,142.16.237.32,110.222.171.162
center-allow.com -> 187.137.253.126,188.14.73.42,184.245.91.140
digitalcompany.org -> 31.96.203.7,45.109.38.80
porttinaborough-city.info -> 152.146.159.42,45.172.56.39
levymelendezandmille.edu -> 69.199.239.126
fernandezhernandez.com -> 188.53.31.157
underwoodhart.edu -> 33.127.113.177
sarahreilly.com -> 119.92.217.85,183.10.194.206
wellscoleandshaw.info -> 137.178.63.102,215.75.196.137
market-ml.net -> 131.159.144.109,91.107.31.137
datafour.com -> 175.149.140.8,81.244.211.88,167.37.99.145
jacquelinelandregion.org -> 156.125.170.109
crawfordmouth.net -> 102.79.64.90
fernandezjenningsand.net -> 190.207.0.190,13.164.213.44
past-society.com -> 95.159.138.9,147.92.40.186
mike-huerta.org -> 188.127.217.87,107.92.143.153,15.23.187.81
harristown.com -> 208.138.101.168
mendozamillerandyoun.net -> 38.246.40.7,96.57.13.64
project-code.org -> 168.45.42.157,4.204.83.80,110.49.3.215
throw-api.edu -> 134.74.104.57
portlindseylocal.com -> 159.66.213.243,89.182.237.65
espinozahorn.com -> 135.148.56.152,72.113.244.27
jeffreymaxwell.com -> 137.54.241.180
codeimpact.biz -> 5.217.5.161
jeffrey846.com -> 14.252.142.7,157.16.83.68
sanchezllc.com -> 95.105.193.96,58.123.35.35
michelle273.com -> 214.28.190.189,60.140.193.131
porttommybury-online.com -> 181.119.67.98
code-though.org -> 163.125.2.251
morrisllc.org -> 148.94.228.81
less-foundation.biz -> 130.24.82.174
schneider678.org -> 11.143.242.211
zacharypage.com -> 126.22.228.141,45.100.33.211
book-tech.com -> 195.62.214.6
center-attack.com -> 62.239.251.24,200.104.220.66
mayerltd.info -> 160.201.154.117
decidecenter.com -> 60.105.255.109
nguyengroup.com -> 161.49.193.223,190.3.93.12
natalie-cole.com -> 17.181.193.29,212.140.70.223
eachsys.com -> 147.93.7.235,164.69.171.220
simmonscarter.net -> 62.70.26.56
association-paper.org -> 160.101.85.122,215.107.190.217
swansonsimmons.com -> 33.98.178.71,77.242.141.61,206.141.236.28
robinsonjimenez.edu -> 135.158.27.232,63.226.211.231
shawnburgh.com -> 137.109.101.241,142.242.3.217
bodydata.net -> 11.85.131.113,136.191.198.248,1.45.109.201
angieport-local.org -> 142.131.96.168,116.205.38.224,87.220.191.17
newmichaelviewregion.org -> 7.118.127.136,160.98.42.41
lozano999.com -> 56.152.97.196,171.4.183.253
web-improve.org -> 105.245.18.26,54.212.197.170
campbellmillerandbur.com -> 120.235.83.22,60.72.247.32
about-foundation.com -> 42.87.7.249
northwilliam.edu -> 68.152.117.55,146.88.243.245,211.42.10.81
institute-drive.info -> 164.204.49.126,171.235.5.97,35.191.171.145
garzarothandharris.com -> 30.100.86.242
johnsondavies.com -> 136.6.36.151,6.79.21.167
shea611.net -> 194.29.92.35,166.203.201.37
app-tonight.com -> 129.228.122.50,152.155.43.134
lopez528.com -> 2.193.34.90
bennettstevens.com -> 152.41.215.237
gutierrezcisneros.org -> 84.15.134.122,183.178.66.174
fallinstitute.com -> 104.131.93.137,72.49.63.215
dennis49.biz -> 112.162.70.79,77.92.69.88
association-share.com -> 29.140.77.84,3.175.20.86
howardyang.com -> 92.243.33.88,148.244.22.8
edward-torres.com -> 161.236.189.53,124.27.140.35,141.133.193.66
soft-else.com -> 187.54.251.201,83.117.123.14,169.92.73.127
keithberg-region.net -> 220.15.132.73,161.194.189.38,5.248.125.97
anderson519.com -> 117.181.15.114
simplecenter.gov -> 220.52.93.98,218.183.34.7,42.27.221.90
danielle-tucker.net -> 24.104.27.2
task-ml.org -> 66.224.248.211
robinsonplc.com -> 43.115.27.153,186.180.104.167,45.84.143.232
codetheory.com -> 206.43.47.59
kimberly987.com -> 123.49.212.7,21.199.54.105,11.168.186.217
web-page.com -> 94.1.45.239
fryeinc.com -> 122.227.187.92
joshuasimon.com -> 151.236.50.156,146.182.219.104,140.171.151.46
westchristophercity.net -> 123.169.245.215,15.119.4.45
hollowaylewisandande.com -> 146.135.98.128,84.159.109.88,60.54.68.156
curtischester.com -> 76.111.185.180,87.239.56.199
cloud-morning.biz -> 70.100.217.18
hortoncastilloandsan.com -> 37.101.76.65,36.39.178.112
enough-society.info -> 119.179.188.167
amanda-jackson.edu -> 64.242.48.203,18.123.213.15
devofficial.net -> 17.115.103.60,153.241.229.87,148.124.63.135
turnerrivera.com -> 17.177.47.99
digitalinvestment.com -> 128.37.173.53,91.97.76.232
termsys.com -> 140.170.195.136
stokes272.com -> 80.217.139.193
lakejulialocal.com -> 66.32.156.59
argue-foundation.org -> 96.111.16.13,99.116.50.163
twocenter.org -> 53.114.227.85
reneesmith.com -> 40.214.184.14,105.135.123.40,73.209.88.231
anthony958.com -> 84.41.145.90,84.118.236.95
singleml.com -> 137.17.20.145,89.183.3.207,47.253.133.182
softdescribe.com -> 168.72.3.54
davidfarrell.com -> 124.32.67.105,199.118.214.192,212.44.252.240
lakegregoryregion.com -> 40.243.27.179
realdigital.org -> 66.247.131.171
wilsonandsons.org -> 122.116.55.236
jason-johnston.com -> 97.100.252.72,56.62.202.99
hoganandsons.com -> 116.17.13.51,58.89.160.170,149.84.19.93
torres737.com -> 12.198.64.40
chelseachester-local.edu -> 162.197.175.12,123.112.189.59,24.144.93.118
mcgeeltd.com -> 165.180.171.228,119.66.213.174,158.78.179.18
steinnicholsonandhil.com -> 151.18.207.231,111.140.228.157
cloud-then.com -> 118.121.235.194,172.188.166.223
barkerosborn.edu -> 192.14.119.242
nathan-cook.info -> 168.136.247.54,28.123.151.38,203.222.166.192
storecenter.com -> 112.248.33.87,154.168.217.47
evansviewcity.com -> 27.210.186.246,118.120.24.4
wolfe722.com -> 111.16.131.70,184.170.90.26
institute-wind.org -> 189.229.205.206
serve-data.gov -> 46.238.204.255,58.24.30.146
portcynthiaarea.com -> 186.217.198.114,180.238.90.174
jamesfurtlocal.org -> 20.210.209.65
society-finish.net -> 94.99.119.238,93.74.104.189,221.99.26.198
mcgeeplc.com -> 206.151.131.166,125.37.127.128
robert.murphy.com -> 183.226.27.128
southkristenfurtarea.biz -> 180.181.42.124,62.26.218.29
brittany.young.edu -> 132.240.65.27,54.175.224.73
lakestacey.com -> 89.49.149.184
riosnealanddavis.com -> 119.244.34.12
southdavid.com -> 74.160.128.30,176.33.80.245,206.48.226.150
olsenside.com -> 208.156.117.123,2.143.75.229
dennisberry.net -> 71.214.207.227,192.153.124.161
kristenvargas.com -> 60.74.20.212
randymorris.com -> 124.147.156.3,181.67.39.255
cloud-important.com -> 171.47.167.151
christensenharris.com -> 161.189.253.243,25.158.79.230
eastrandallshireregion.com -> 120.163.175.29
rodriguezmayandpark.edu -> 50.178.72.228
oursoft.com -> 29.30.180.40,16.209.130.70,46.89.59.210
jeffery-walker.info -> 70.182.87.126,202.55.1.223
bellplc.org -> 89.175.192.187,183.230.151.182,145.106.58.107
web-side.net -> 133.52.20.242,97.218.93.149,125.22.108.32
southsamantha.com -> 62.217.153.76,141.32.169.83
amandavillecity.net -> 126.135.213.176
christopherbrown.com -> 91.201.72.139,22.237.166.167,80.17.32.190
regina-davis.info -> 50.27.116.183,133.80.126.134,177.133.157.230
dianaburgh-region.edu -> 209.60.164.48
morenogroup.com -> 169.30.123.94,34.28.89.184,178.80.184.190
under-cyber.com -> 130.136.19.206
employee-digital.edu -> 39.206.191.122,200.205.98.203
jonathan289.com -> 206.107.61.130
pamelaton-area.net -> 101.101.28.84,67.237.180.172
cunninghamville.com -> 19.48.167.177,103.135.84.81
nguyen430.com -> 18.195.223.190,161.219.41.62
data-democrat.com -> 211.32.219.206,147.205.209.33
daviesllc.com -> 208.35.74.193,105.105.136.117
christopherbergarea.gov -> 171.214.102.207,168.153.32.56
data-free.net -> 95.3.87.30
jonesnobleandlewis.com -> 27.202.197.137,25.109.17.136
michellelopez.org -> 69.25.168.171,95.244.207.107,39.29.225.94
odommartinezandlane.org -> 47.247.221.232
hernandezbaileyandwi.info -> 79.50.175.120
society-beautiful.com -> 214.248.45.50,58.77.62.162
candice-hamilton.biz -> 152.221.198.89,80.53.151.34
rogersmurillo.net -> 111.243.23.1,178.102.211.1,87.64.12.32
tommyland.info -> 207.187.123.199,145.168.160.192,13.190.1.98
center-last.com -> 50.17.163.82,11.136.212.108,192.56.125.113
cloud-hope.com -> 85.206.146.74
ryan500.org -> 153.184.146.165,101.186.102.74,185.122.212.15
christianandsons.com -> 18.195.248.29,28.120.142.69,55.36.222.105
richardsonview-local.com -> 32.130.253.78,17.94.228.53
code-beautiful.com -> 49.144.169.32
portjeffreyfurt-region.com -> 14.188.84.205
greenltd.edu -> 9.164.71.172,208.28.26.8,195.165.188.5
issuecenter.info -> 4.120.210.25
vanessavillecity.com -> 20.128.196.75,90.22.214.42
leeltd.com -> 86.121.163.248,213.41.173.210,73.36.12.122
white866.com -> 3.34.184.233,81.198.33.182,20.250.56.207
never-society.net -> 98.96.149.141
smithinc.com -> 81.38.135.64
localsociety.biz -> 135.105.160.207,113.160.227.231
janet-boyle.edu -> 33.230.160.21,174.131.237.224
coffey167.org -> 205.42.58.62,106.25.155.177,208.62.183.91
strong-foundation.com -> 206.80.107.230,87.0.38.154
hawkinston.org -> 157.184.24.77,8.119.165.150
david93.com -> 169.6.19.37,211.70.66.144,149.21.90.190
westchris.com -> 40.20.113.23
association-stop.org -> 179.15.54.64,206.25.225.111,58.61.72.97
robertsstephenson.com -> 66.84.149.190
millerplc.org -> 142.74.25.100,78.53.118.28,191.237.86.111
daydonaldsonandnunez.biz -> 113.216.182.201,134.58.238.107
doctorinstitute.com -> 175.142.155.161,115.213.51.52,175.56.80.150
pickinstitute.com -> 148.105.116.154,165.43.172.217
susan45.com -> 164.229.160.70,129.85.179.217
off-foundation.biz -> 181.248.102.214
jacobsonsmithandbarn.gov -> 194.50.2.213,150.254.139.37
association-wall.com -> 110.221.205.63
jones582.com -> 85.56.69.47,47.101.223.23
southkatelyn-local.com -> 34.196.77.46,84.95.205.198
charge-society.com -> 18.251.196.167,221.98.87.172
westbrianaside.biz -> 86.228.202.187
discussion-association.com -> 145.241.77.56,99.48.16.33,138.73.98.89
salazarsandersandada.com -> 31.246.247.35
white794.org -> 160.37.122.198,114.64.223.250
rachel-thompson.com -> 32.78.28.4,184.195.215.232,72.16.178.36
footsociety.com -> 85.47.1.129,57.126.20.85,148.247.220.28
amanda.stewart.com -> 126.14.190.31
ifassociation.com -> 111.251.218.93,1.193.245.43
alexis.ramirez.biz -> 35.238.137.94,115.104.4.128,114.79.117.58
association-pressure.com -> 164.168.105.240
michael.galvan.com -> 168.164.241.245,136.234.72.105,11.159.43.122
any-society.com -> 126.71.150.173
grahamwhiteandmacias.com -> 133.205.36.93,19.44.183.223
mentionfoundation.com -> 42.11.221.249,136.98.169.240
agreementfoundation.biz -> 58.16.185.253
weaverburghlocal.edu -> 219.126.108.130,139.69.27.78
reyesborough-city.com -> 16.40.149.212,40.19.177.32
foundation-ten.biz -> 34.28.243.51
teresamartinez.biz -> 114.130.160.154,12.213.71.185
adrianberg.org -> 70.24.20.58,131.30.179.229
daniel-allen.net -> 117.250.143.72,159.82.122.62
techpm.com -> 17.250.55.199
northdebbieburgh.com -> 149.220.163.21,28.14.154.240,109.114.188.191
foundation-however.com -> 184.252.23.149
vasquezpalmerandrich.org -> 195.60.133.218
ableassociation.gov -> 180.144.101.121
jeremymitchell.com -> 182.243.67.95
derrick.young.info -> 203.123.255.30
moonside-city.org -> 185.29.154.188,50.137.56.144
grossmassey.com -> 19.200.221.155
dev-possible.net -> 54.147.90.151,96.213.212.247,222.113.138.2
momentai.info -> 29.118.138.36,186.225.32.137
westgregoryfortcity.com -> 154.193.254.145
webcollection.biz -> 3.72.220.29,17.194.26.8,36.191.89.182
webermooreandsanchez.com -> 153.2.186.185,30.35.55.188,94.148.168.117
pattersonrogersandta.com -> 99.227.238.80
ryanplc.gov -> 106.53.125.222,50.52.251.230
robertfortarea.biz -> 82.78.235.241
obrienandsons.com -> 65.217.202.224,205.245.111.79
greermejia.biz -> 114.96.68.81,210.87.61.202,103.9.226.128
association-leave.gov -> 56.83.137.252,45.91.52.199,94.163.205.168
someone-center.info -> 195.8.11.16,76.232.189.238
suddenly-institute.com -> 154.106.62.37
hudsonkhan.com -> 45.117.181.47,212.118.119.3
northcoreyviewonline.com -> 129.240.253.111,165.166.75.94
lakeronnie.com -> 59.150.219.103,23.12.239.94
tryweb.net -> 210.9.31.131,167.206.61.164,98.60.185.17
four-data.org -> 205.195.205.202
browning199.edu -> 27.177.157.58
remember-institute.com -> 56.178.161.229,154.73.113.202
softever.com -> 12.178.50.122
briannamoore.com -> 126.147.113.254
section-digital.com -> 39.179.56.97
agefoundation.com -> 40.214.118.149
smithgutierrez.org -> 90.205.186.99,53.93.6.149
eastlorettaton.net -> 212.11.64.27
liudawson.com -> 107.179.224.66,176.178.118.66
alexanderstricklanda.org -> 212.110.115.252,71.14.73.153
fishsys.com -> 27.225.67.141
eastdylanborough-area.com -> 63.148.81.198
stevenriggs.com -> 128.102.112.89
cooper140.info -> 30.214.37.192
towardsociety.net -> 219.244.94.179,82.164.196.238,131.82.250.77
johnsonbury-area.com -> 136.146.181.93,92.250.103.218
randall176.net -> 205.38.243.13,182.45.156.171,20.254.113.142
ruleinstitute.com -> 81.67.49.161,57.66.227.75,30.63.160.167
alexander.gonzalez.net -> 136.255.255.1,168.218.73.10,102.115.136.17
carlos-taylor.com -> 162.108.190.80
agreementcloud.org -> 172.100.95.138
votedev.edu -> 217.89.133.132,12.75.116.160,80.51.60.186
kane770.com -> 102.217.157.221
hayes663.net -> 129.119.221.90
your-association.com -> 162.169.131.244,207.62.103.239,18.190.210.255
clarksmithandrogers.org -> 146.78.123.230,212.66.50.164
agentdev.com -> 3.123.92.235
center-whose.org -> 35.83.241.208,76.4.222.160
association-child.com -> 122.244.236.56,178.254.159.17,214.226.128.24
neilsummers.com -> 194.0.239.181,85.60.63.176
myersalvarez.net -> 160.245.209.160,4.99.234.188,112.146.81.144
little548.edu -> 67.238.144.145
aiexpert.com -> 117.147.191.35,53.193.107.181
charles-lewis.com -> 38.152.2.1,124.222.116.141,30.168.154.124
bellwilliams.org -> 64.196.248.251,89.207.237.108,13.21.140.184
patrick173.com -> 30.108.250.88
barrytonlocal.com -> 111.102.196.110
kristy.sandoval.com -> 45.17.181.192
membersociety.org -> 155.230.77.8,87.105.125.157
association-knowledge.net -> 94.20.218.141,175.21.66.42
samuelriley.com -> 182.118.126.136,138.58.173.82
joneskane.com -> 176.230.16.42,45.69.180.25
nicholas.scott.com -> 132.73.76.172,155.1.192.222
institute-generation.gov -> 20.204.102.102
amy.wright.com -> 200.253.103.126,138.112.35.202
mooreross.com -> 93.245.192.196
olsonhansenandjones.org -> 49.33.190.198,207.108.11.219,5.170.5.19
above-association.info -> 163.61.1.63,85.210.125.223
digital-democratic.info -> 111.100.117.71
southkaren.net -> 23.26.114.206,120.142.155.106
dana613.org -> 138.136.233.199,55.184.47.13,207.105.104.162
donaldsoninc.com -> 167.121.78.88
northamanda.org -> 1.241.157.14,64.130.160.43,142.82.22.162
angelaespinoza.com -> 111.189.144.87,167.129.155.200,19.181.228.99
portwalterberg.org -> 62.196.77.236
denise.dorsey.info -> 96.125.232.115,69.78.245.38
jonesandsons.com -> 184.234.196.81
eastkenneth-city.edu -> 45.220.224.205,209.168.149.108,62.240.125.242
timesoft.com -> 175.147.135.56,196.96.48.171
flowers585.edu -> 166.213.200.132
byrdplc.com -> 134.238.251.235
center-however.com -> 59.206.227.141,57.133.76.174,61.34.246.116
investment-app.org -> 56.43.13.60
alexandria-young.com -> 49.6.96.181,87.119.30.174
code-civil.com -> 108.129.57.115,207.9.245.4,151.84.114.161
code-deal.gov -> 182.104.200.37
runinstitute.com -> 96.180.185.0,144.137.45.195
john-hanson.info -> 65.92.45.253,50.53.121.216
center-mean.com -> 154.247.32.129,71.76.16.187
trevorshireonline.net -> 85.10.74.9,70.39.219.159,89.103.225.174
southalan.net -> 45.95.48.131,157.255.156.213,222.149.54.40
michelle-sellers.info -> 103.70.74.190,45.63.192.0
travislandarea.com -> 134.230.37.49
ashleyfort.gov -> 144.35.54.3,58.113.86.140
property-society.gov -> 50.39.3.92,143.93.58.51
task-association.com -> 107.82.156.35
christophercooley.edu -> 20.112.77.255
russelldiazandosborn.net -> 89.36.96.254
josephshire-region.com -> 223.240.27.121,146.144.248.67,66.51.83.59
riskcenter.net -> 212.133.31.60
newpeterton-city.com -> 88.32.155.250,165.29.51.222
newandrewmouthcity.net -> 126.73.86.222,19.170.83.36,44.252.156.172
showinstitute.biz -> 76.174.114.179,197.71.244.102
kirkborough-region.com -> 44.217.116.150,161.110.56.76,209.209.213.86
newbrianshire-area.biz -> 119.24.8.72
adriana.acosta.com -> 164.244.159.169
foundation-too.org -> 172.91.220.224
consumerassociation.com -> 11.176.180.149,49.213.224.164,75.128.96.168
williams409.com -> 177.148.110.40,215.15.92.90,154.178.187.233
languageassociation.com -> 90.184.15.135,33.149.55.202,9.81.75.136
donald.taylor.com -> 132.70.30.226,51.101.252.212,184.52.182.94
specific-institute.com -> 16.30.175.174,215.12.153.98
holderinc.com -> 86.83.149.89
foundation-responsibility.biz -> 5.178.92.188,143.166.0.62
portchloefort.net -> 207.149.58.8
presentsys.com -> 71.252.151.131
institute-skin.edu -> 59.5.44.79,158.92.23.109
app-involve.com -> 187.100.44.130,134.165.104.229,63.23.180.40
mendozadelacruz.com -> 15.168.210.91,40.4.88.171
schmidtcochranandrob.com -> 221.214.145.5,6.220.59.85
ago-institute.info -> 89.96.116.244
southsandra.info -> 106.138.234.198,99.117.66.81
